0
1
23
4
2
3
0
0
0
24
5
2
41
2
14
2
4
23
4
3
4
2
7
12
17
1
3
4
0
15
8
3
3
0
0
1
2
139
3
0
0
23
2
4
69
6
28
27
10
0
3
2
0
2
1
7
18
0
0
57
24
9
0
0
5
